"Interação e Concorrência-TP1","a80306","a80306","a80306","."
"Interação e Concorrência-TP1","a70462","a70462","a70462","."
"Interação e Concorrência-TP1","a83873","a83873","a83873","."
"Interação e Concorrência-TP1","a92361","a92361","a92361","."
"Interação e Concorrência-TP1","a96361","a96361","a96361","."
"Interação e Concorrência-TP1","a96775","a96775","a96775","."
"Interação e Concorrência-TP1","a90167","a90167","a90167","."
"Interação e Concorrência-TP1","a93795","a93795","a93795","."
"Interação e Concorrência-TP1","a98036","a98036","a98036","."
"Interação e Concorrência-TP1","a83462","a83462","a83462","."
"Interação e Concorrência-TP1","a67312","a67312","a67312","."
"Interação e Concorrência-TP1","a85371","a85371","a85371","."
"Interação e Concorrência-TP1","a91707","a91707","a91707","."
"Interação e Concorrência-TP1","a94561","a94561","a94561","."
"Interação e Concorrência-TP1","a62078","a62078","a62078","."
"Interação e Concorrência-TP1","a92104","a92104","a92104","."
"Interação e Concorrência-TP1","a94861","a94861","a94861","."
"Interação e Concorrência-TP1","a96594","a96594","a96594","."
"Interação e Concorrência-TP1","a98661","a98661","a98661","."
"Interação e Concorrência-TP1","a99685","a99685","a99685","."
"Interação e Concorrência-TP1","a99506","a99506","a99506","."
"Interação e Concorrência-TP1","a86797","a86797","a86797","."
"Interação e Concorrência-TP1","a98805","a98805","a98805","."
"Interação e Concorrência-TP1","a84775","a84775","a84775","."
"Interação e Concorrência-TP1","a81597","a81597","a81597","."
"Interação e Concorrência-TP1","a84864","a84864","a84864","."
"Interação e Concorrência-TP1","a97104","a97104","a97104","."
"Interação e Concorrência-TP1","a82554","a82554","a82554","."
"Interação e Concorrência-TP1","a92565","a92565","a92565","."
"Interação e Concorrência-TP1","a86497","a86497","a86497","."
"Interação e Concorrência-TP1","a95361","a95361","a95361","."
"Interação e Concorrência-TP1","a94447","a94447","a94447","."
"Interação e Concorrência-TP1","a79613","a79613","a79613","."
"Interação e Concorrência-TP1","a97561","a97561","a97561","."
"Interação e Concorrência-TP1","a92047","a92047","a92047","."
"Interação e Concorrência-TP1","a81764","a81764","a81764","."
"Interação e Concorrência-TP1","a93461","a93461","a93461","."
"Interação e Concorrência-TP1","a88397","a88397","a88397","."
"Interação e Concorrência-TP1","a93646","a93646","a93646","."
"Interação e Concorrência-TP1","a96396","a96396","a96396","."
"Interação e Concorrência-TP1","a99361","a99361","a99361","."
"Interação e Concorrência-TP1","a81390","a81390","a81390","."
"Interação e Concorrência-TP1","a98677","a98677","a98677","."
"Interação e Concorrência-TP1","a96402","a96402","a96402","."
"Interação e Concorrência-TP1","a96965","a96965","a96965","."
"Interação e Concorrência-TP1","a84402","a84402","a84402","."
"Interação e Concorrência-TP1","a92700","a92700","a92700","."
"Interação e Concorrência-TP1","a99761","a99761","a99761","."
"Interação e Concorrência-TP1","a91461","a91461","a91461","."
"Interação e Concorrência-TP1","a91473","a91473","a91473","."
"Interação e Concorrência-TP1","a99992","a99992","a99992","."
"Interação e Concorrência-TP1","a95461","a95461","a95461","."
"Interação e Concorrência-TP1","a94146","a94146","a94146","."
"Interação e Concorrência-TP1","a95861","a95861","a95861","."
"Interação e Concorrência-TP1","a99961","a99961","a99961","."
"Interação e Concorrência-TP1","a96357","a96357","a96357","."
"Interação e Concorrência-TP1","a97461","a97461","a97461","."
"Interação e Concorrência-TP1","a91861","a91861","a91861","."
"Interação e Concorrência-TP1","a84697","a84697","a84697","."
"Interação e Concorrência-TP1","a90561","a90561","a90561","."
"Interação e Concorrência-TP1","a93454","a93454","a93454","."
"Interação e Concorrência-TP1","a76101","a76101","a76101","."
"Interação e Concorrência-TP1","a95847","a95847","a95847","."
"Interação e Concorrência-TP1","a95661","a95661","a95661","."
"Interação e Concorrência-TP1","a89397","a89397","a89397","."
"Interação e Concorrência-TP1","a90547","a90547","a90547","."
"Interação e Concorrência-TP1","a96516","a96516","a96516","."
"Interação e Concorrência-TP1","a89081","a89081","a89081","."
"Interação e Concorrência-TP1","a86215","a86215","a86215","."
"Interação e Concorrência-TP1","a97361","a97361","a97361","."
"Interação e Concorrência-TP1","a82597","a82597","a82597","."
"Interação e Concorrência-TP1","a92795","a92795","a92795","."
"Interação e Concorrência-TP1","a94136","a94136","a94136","."
